YEAR,WEATHER_CONDITION,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_FATAL,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_UNKNOWN,INJURIES_TOTAL,COUNT
2022,CLOUDY/OVERCAST,2.0,0.0,0.0,1.0,0.0,3.0,1
2022,FOG/SMOKE/HAZE,0.0,0.0,0.0,0.0,0.0,0.0,76
2022,FOG/SMOKE/HAZE,0.0,0.0,0.0,1.0,0.0,1.0,3
2022,FOG/SMOKE/HAZE,0.0,0.0,0.0,2.0,0.0,2.0,2
2022,FOG/SMOKE/HAZE,0.0,0.0,0.0,3.0,0.0,3.0,1
2022,FOG/SMOKE/HAZE,0.0,1.0,0.0,0.0,0.0,1.0,8
2022,FOG/SMOKE/HAZE,0.0,1.0,0.0,1.0,0.0,2.0,1
2022,FOG/SMOKE/HAZE,0.0,2.0,0.0,0.0,0.0,2.0,3
2022,FOG/SMOKE/HAZE,0.0,3.0,0.0,0.0,0.0,3.0,1
2022,FOG/SMOKE/HAZE,1.0,0.0,0.0,0.0,0.0,1.0,1
2022,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,0.0,0.0,0.0,333
2022,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,1.0,0.0,1.0,25
2022,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,2.0,0.0,2.0,2
2022,FREEZING RAIN/DRIZZLE,0.0,0.0,1.0,0.0,0.0,1.0,1
2022,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,0.0,0.0,1.0,30
2022,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,1.0,0.0,2.0,2
2022,FREEZING RAIN/DRIZZLE,0.0,1.0,1.0,0.0,0.0,2.0,1
2022,FREEZING RAIN/DRIZZLE,0.0,2.0,0.0,0.0,0.0,2.0,7
2022,FREEZING RAIN/DRIZZLE,0.0,2.0,0.0,1.0,0.0,3.0,2
2022,FREEZING RAIN/DRIZZLE,0.0,3.0,0.0,0.0,0.0,3.0,1
2022,FREEZING RAIN/DRIZZLE,0.0,3.0,0.0,1.0,0.0,4.0,1
2022,FREEZING RAIN/DRIZZLE,1.0,0.0,0.0,0.0,0.0,1.0,3
2022,FREEZING RAIN/DRIZZLE,1.0,0.0,0.0,1.0,0.0,2.0,1
2022,FREEZING RAIN/DRIZZLE,1.0,1.0,0.0,0.0,0.0,2.0,1
2022,FREEZING RAIN/DRIZZLE,2.0,0.0,0.0,0.0,0.0,2.0,1
2022,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,315
2022,OTHER,0.0,0.0,0.0,1.0,0.0,1.0,21
2022,OTHER,0.0,0.0,0.0,2.0,0.0,2.0,1
2022,OTHER,0.0,0.0,0.0,3.0,0.0,3.0,1
2022,OTHER,0.0,0.0,2.0,0.0,0.0,2.0,1
2022,OTHER,0.0,1.0,0.0,0.0,0.0,1.0,30
2022,OTHER,0.0,1.0,0.0,1.0,0.0,2.0,1
2022,OTHER,0.0,2.0,0.0,0.0,0.0,2.0,7
2022,OTHER,0.0,2.0,0.0,2.0,0.0,4.0,1
2022,OTHER,0.0,2.0,0.0,10.0,0.0,12.0,1
2022,OTHER,0.0,3.0,0.0,0.0,0.0,3.0,4
2022,OTHER,0.0,4.0,0.0,0.0,0.0,4.0,1
2022,OTHER,1.0,0.0,0.0,0.0,0.0,1.0,8
2022,OTHER,1.0,1.0,0.0,0.0,0.0,2.0,1
2022,OTHER,2.0,0.0,0.0,0.0,0.0,2.0,3
2022,RAIN,0.0,0.0,0.0,0.0,0.0,0.0,6990
2022,RAIN,0.0,0.0,0.0,1.0,0.0,1.0,357
2022,RAIN,0.0,0.0,0.0,2.0,0.0,2.0,74
2022,RAIN,0.0,0.0,0.0,3.0,0.0,3.0,24
2022,RAIN,0.0,0.0,0.0,4.0,0.0,4.0,3
2022,RAIN,0.0,0.0,0.0,5.0,0.0,5.0,1
2022,RAIN,0.0,0.0,0.0,6.0,0.0,6.0,1
2022,RAIN,0.0,0.0,1.0,0.0,0.0,1.0,3
2022,RAIN,0.0,0.0,2.0,0.0,0.0,2.0,1
2022,RAIN,0.0,1.0,0.0,0.0,0.0,1.0,656
2022,RAIN,0.0,1.0,0.0,1.0,0.0,2.0,23
2022,RAIN,0.0,1.0,0.0,2.0,0.0,3.0,6
2022,RAIN,0.0,1.0,0.0,3.0,0.0,4.0,3
2022,RAIN,0.0,1.0,0.0,7.0,0.0,8.0,1
2022,RAIN,0.0,1.0,1.0,0.0,0.0,2.0,1
2022,RAIN,0.0,2.0,0.0,0.0,0.0,2.0,128
2022,RAIN,0.0,2.0,0.0,1.0,0.0,3.0,5
2022,RAIN,0.0,2.0,0.0,2.0,0.0,4.0,1
2022,RAIN,0.0,2.0,0.0,3.0,0.0,5.0,1
2022,RAIN,0.0,3.0,0.0,0.0,0.0,3.0,39
2022,RAIN,0.0,3.0,0.0,4.0,0.0,7.0,1
2022,RAIN,0.0,4.0,0.0,0.0,0.0,4.0,13
2022,RAIN,0.0,5.0,0.0,0.0,0.0,5.0,5
2022,RAIN,0.0,8.0,0.0,0.0,0.0,8.0,1
2022,RAIN,1.0,0.0,0.0,0.0,0.0,1.0,115
2022,RAIN,1.0,0.0,0.0,1.0,0.0,2.0,4
2022,RAIN,1.0,0.0,0.0,2.0,0.0,3.0,3
2022,RAIN,1.0,0.0,1.0,0.0,0.0,2.0,1
2022,RAIN,1.0,1.0,0.0,0.0,0.0,2.0,11
2022,RAIN,1.0,2.0,0.0,0.0,0.0,3.0,3
2022,RAIN,1.0,2.0,1.0,0.0,0.0,4.0,1
2022,RAIN,1.0,3.0,0.0,0.0,0.0,4.0,1
2022,RAIN,1.0,4.0,0.0,0.0,0.0,5.0,1
2022,RAIN,2.0,0.0,0.0,0.0,0.0,2.0,7
2022,RAIN,2.0,0.0,0.0,1.0,0.0,3.0,1
2022,RAIN,2.0,1.0,0.0,0.0,0.0,3.0,1
2022,RAIN,2.0,2.0,0.0,0.0,0.0,4.0,2
2022,RAIN,2.0,5.0,0.0,0.0,0.0,7.0,1
2022,RAIN,3.0,0.0,0.0,0.0,0.0,3.0,1
2022,RAIN,3.0,1.0,0.0,0.0,0.0,4.0,1
2022,RAIN,3.0,5.0,0.0,7.0,0.0,15.0,1
2022,RAIN,5.0,0.0,0.0,0.0,0.0,5.0,1
2022,SEVERE CROSS WIND GATE,0.0,0.0,0.0,0.0,0.0,0.0,10
2022,SEVERE CROSS WIND GATE,0.0,1.0,0.0,0.0,0.0,1.0,2
2022,SLEET/HAIL,0.0,0.0,0.0,0.0,0.0,0.0,105
2022,SLEET/HAIL,0.0,0.0,0.0,1.0,0.0,1.0,2
2022,SLEET/HAIL,0.0,0.0,0.0,2.0,0.0,2.0,1
2022,SLEET/HAIL,0.0,1.0,0.0,0.0,0.0,1.0,8
2022,SLEET/HAIL,0.0,1.0,0.0,1.0,0.0,2.0,1
2022,SLEET/HAIL,0.0,2.0,0.0,0.0,0.0,2.0,1
2022,SLEET/HAIL,0.0,4.0,0.0,0.0,0.0,4.0,1
2022,SLEET/HAIL,1.0,0.0,0.0,0.0,0.0,1.0,1
2022,SLEET/HAIL,2.0,0.0,0.0,0.0,0.0,2.0,1
2022,SLEET/HAIL,2.0,1.0,0.0,0.0,0.0,3.0,1
2022,SNOW,0.0,0.0,0.0,0.0,0.0,0.0,3627
2022,SNOW,0.0,0.0,0.0,1.0,0.0,1.0,132
2022,SNOW,0.0,0.0,0.0,2.0,0.0,2.0,26
2022,SNOW,0.0,0.0,0.0,3.0,0.0,3.0,8
2022,SNOW,0.0,0.0,0.0,4.0,0.0,4.0,2
2022,SNOW,0.0,0.0,0.0,5.0,0.0,5.0,1
2022,SNOW,0.0,0.0,1.0,0.0,0.0,1.0,4
2022,SNOW,0.0,1.0,0.0,0.0,0.0,1.0,231
2022,SNOW,0.0,1.0,0.0,1.0,0.0,2.0,6
2022,SNOW,0.0,1.0,0.0,3.0,0.0,4.0,1
2022,SNOW,0.0,1.0,1.0,0.0,0.0,2.0,2
2022,SNOW,0.0,2.0,0.0,0.0,0.0,2.0,63
2022,SNOW,0.0,2.0,0.0,4.0,0.0,6.0,1
2022,SNOW,0.0,3.0,0.0,0.0,0.0,3.0,14
2022,SNOW,0.0,3.0,0.0,1.0,0.0,4.0,1
2022,SNOW,0.0,4.0,0.0,0.0,0.0,4.0,3
2022,SNOW,0.0,5.0,0.0,0.0,0.0,5.0,4
2022,SNOW,1.0,0.0,0.0,0.0,0.0,1.0,28
2022,SNOW,1.0,0.0,0.0,1.0,0.0,2.0,1
2022,SNOW,1.0,1.0,0.0,0.0,0.0,2.0,1
2022,SNOW,1.0,2.0,0.0,0.0,0.0,3.0,2
2022,SNOW,2.0,0.0,0.0,0.0,0.0,2.0,1
2022,SNOW,2.0,3.0,0.0,0.0,0.0,5.0,1
2022,SNOW,3.0,0.0,0.0,0.0,0.0,3.0,1
2022,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,7246
2022,UNKNOWN,0.0,0.0,0.0,1.0,0.0,1.0,110
2022,UNKNOWN,0.0,0.0,0.0,2.0,0.0,2.0,22
2022,UNKNOWN,0.0,0.0,0.0,3.0,0.0,3.0,2
2022,UNKNOWN,0.0,0.0,0.0,5.0,0.0,5.0,1
2022,UNKNOWN,0.0,0.0,1.0,0.0,0.0,1.0,1
2022,UNKNOWN,0.0,1.0,0.0,0.0,0.0,1.0,163
2022,UNKNOWN,0.0,1.0,0.0,1.0,0.0,2.0,2
2022,UNKNOWN,0.0,1.0,0.0,2.0,0.0,3.0,2
2022,UNKNOWN,0.0,2.0,0.0,0.0,0.0,2.0,26
2022,UNKNOWN,0.0,3.0,0.0,0.0,0.0,3.0,3
2022,UNKNOWN,0.0,4.0,0.0,0.0,0.0,4.0,3
2022,UNKNOWN,0.0,5.0,0.0,0.0,0.0,5.0,1
2022,UNKNOWN,1.0,0.0,0.0,0.0,0.0,1.0,43
2022,UNKNOWN,1.0,0.0,0.0,1.0,0.0,2.0,1
2022,UNKNOWN,1.0,1.0,0.0,0.0,0.0,2.0,1
2022,UNKNOWN,2.0,0.0,0.0,0.0,0.0,2.0,1
2022,UNKNOWN,2.0,1.0,0.0,0.0,0.0,3.0,1
2022,UNKNOWN,4.0,0.0,0.0,0.0,0.0,4.0,1
2023,"BLOWING SAND, SOIL, DIRT",0.0,0.0,0.0,0.0,0.0,0.0,2
2023,"BLOWING SAND, SOIL, DIRT",0.0,2.0,0.0,0.0,0.0,2.0,1
2023,BLOWING SNOW,0.0,0.0,0.0,0.0,0.0,0.0,29
2023,BLOWING SNOW,0.0,0.0,0.0,1.0,0.0,1.0,2
2023,BLOWING SNOW,0.0,1.0,0.0,0.0,0.0,1.0,6
2023,BLOWING SNOW,0.0,3.0,0.0,0.0,0.0,3.0,1
2023,BLOWING SNOW,1.0,0.0,0.0,0.0,0.0,1.0,2
2023,BLOWING SNOW,1.0,0.0,0.0,9.0,0.0,10.0,1
2023,CLEAR,0.0,0.0,0.0,0.0,0.0,0.0,56158
2023,CLEAR,0.0,0.0,0.0,1.0,0.0,1.0,2285
2023,CLEAR,0.0,0.0,0.0,2.0,0.0,2.0,502
2023,CLEAR,0.0,0.0,0.0,3.0,0.0,3.0,124
2023,CLEAR,0.0,0.0,0.0,4.0,0.0,4.0,48
2023,CLEAR,0.0,0.0,0.0,5.0,0.0,5.0,10
2023,CLEAR,0.0,0.0,0.0,6.0,0.0,6.0,6
2023,CLEAR,0.0,0.0,0.0,7.0,0.0,7.0,2
2023,CLEAR,0.0,0.0,0.0,9.0,0.0,9.0,1
2023,CLEAR,0.0,0.0,1.0,0.0,0.0,1.0,56
2023,CLEAR,0.0,0.0,1.0,1.0,0.0,2.0,5
2023,CLEAR,0.0,0.0,1.0,2.0,0.0,3.0,1
2023,CLEAR,0.0,0.0,2.0,0.0,0.0,2.0,3
2023,CLEAR,0.0,1.0,0.0,0.0,0.0,1.0,4482
2023,CLEAR,0.0,1.0,0.0,1.0,0.0,2.0,172
2023,CLEAR,0.0,1.0,0.0,2.0,0.0,3.0,33
2023,CLEAR,0.0,1.0,0.0,3.0,0.0,4.0,7
2023,CLEAR,0.0,1.0,0.0,4.0,0.0,5.0,3
2023,CLEAR,0.0,1.0,0.0,5.0,0.0,6.0,3
2023,CLEAR,0.0,1.0,0.0,8.0,0.0,9.0,1
2023,CLEAR,0.0,1.0,1.0,0.0,0.0,2.0,9
2023,CLEAR,0.0,2.0,0.0,0.0,0.0,2.0,932
2023,CLEAR,0.0,2.0,0.0,1.0,0.0,3.0,40
2023,CLEAR,0.0,2.0,0.0,2.0,0.0,4.0,13
2023,CLEAR,0.0,2.0,0.0,3.0,0.0,5.0,2
2023,CLEAR,0.0,2.0,1.0,0.0,0.0,3.0,3
2023,CLEAR,0.0,3.0,0.0,0.0,0.0,3.0,237
2023,CLEAR,0.0,3.0,0.0,1.0,0.0,4.0,11
2023,CLEAR,0.0,3.0,0.0,2.0,0.0,5.0,3
2023,CLEAR,0.0,3.0,0.0,4.0,0.0,7.0,1
2023,CLEAR,0.0,3.0,1.0,0.0,0.0,4.0,1
2023,CLEAR,0.0,4.0,0.0,0.0,0.0,4.0,90
2023,CLEAR,0.0,4.0,0.0,1.0,0.0,5.0,6
2023,CLEAR,0.0,4.0,0.0,2.0,0.0,6.0,2
2023,CLEAR,0.0,5.0,0.0,0.0,0.0,5.0,33
2023,CLEAR,0.0,5.0,0.0,1.0,0.0,6.0,2
2023,CLEAR,0.0,5.0,0.0,2.0,0.0,7.0,1
2023,CLEAR,0.0,6.0,0.0,0.0,0.0,6.0,18
2023,CLEAR,0.0,7.0,0.0,0.0,0.0,7.0,4
2023,CLEAR,0.0,8.0,0.0,0.0,0.0,8.0,3
2023,CLEAR,0.0,10.0,0.0,0.0,0.0,10.0,2
2023,CLEAR,0.0,10.0,0.0,11.0,0.0,21.0,1
2023,CLEAR,0.0,12.0,0.0,0.0,0.0,12.0,1
2023,CLEAR,0.0,15.0,0.0,0.0,0.0,15.0,1
2023,CLEAR,1.0,0.0,0.0,0.0,0.0,1.0,920
2023,CLEAR,1.0,0.0,0.0,1.0,0.0,2.0,33
2023,CLEAR,1.0,0.0,0.0,2.0,0.0,3.0,11
2023,CLEAR,1.0,0.0,0.0,3.0,0.0,4.0,2
2023,CLEAR,1.0,0.0,1.0,0.0,0.0,2.0,3
2023,CLEAR,1.0,0.0,2.0,0.0,0.0,3.0,1
2023,CLEAR,1.0,0.0,3.0,0.0,0.0,4.0,1
2023,CLEAR,1.0,1.0,0.0,0.0,0.0,2.0,117
2023,CLEAR,1.0,1.0,0.0,1.0,0.0,3.0,9
2023,CLEAR,1.0,1.0,0.0,2.0,0.0,4.0,1
2023,CLEAR,1.0,2.0,0.0,0.0,0.0,3.0,26
2023,CLEAR,1.0,2.0,0.0,2.0,0.0,5.0,1
2023,CLEAR,1.0,2.0,0.0,3.0,0.0,6.0,1
2023,CLEAR,1.0,3.0,0.0,0.0,0.0,4.0,15
2023,CLEAR,1.0,4.0,0.0,0.0,0.0,5.0,3
2023,CLEAR,1.0,5.0,0.0,0.0,0.0,6.0,2
2023,CLEAR,1.0,6.0,0.0,0.0,0.0,7.0,2
2023,CLEAR,1.0,12.0,1.0,0.0,0.0,14.0,1
2023,CLEAR,2.0,0.0,0.0,0.0,0.0,2.0,89
2023,CLEAR,2.0,0.0,0.0,1.0,0.0,3.0,3
2023,CLEAR,2.0,0.0,0.0,2.0,0.0,4.0,2
2023,CLEAR,2.0,0.0,0.0,4.0,0.0,6.0,1
2023,CLEAR,2.0,0.0,1.0,0.0,0.0,3.0,3
2023,CLEAR,2.0,1.0,0.0,0.0,0.0,3.0,16
2023,CLEAR,2.0,1.0,0.0,1.0,0.0,4.0,3
2023,CLEAR,2.0,2.0,0.0,0.0,0.0,4.0,7
2023,CLEAR,2.0,2.0,0.0,3.0,0.0,7.0,1
2023,CLEAR,2.0,3.0,0.0,0.0,0.0,5.0,3
2023,CLEAR,2.0,3.0,1.0,0.0,0.0,6.0,1
2023,CLEAR,2.0,4.0,0.0,0.0,0.0,6.0,1
2023,CLEAR,3.0,0.0,0.0,0.0,0.0,3.0,13
2023,CLEAR,3.0,1.0,0.0,0.0,0.0,4.0,5
2023,CLEAR,3.0,6.0,0.0,0.0,0.0,9.0,1
2023,CLEAR,4.0,0.0,0.0,0.0,0.0,4.0,3
2023,CLEAR,4.0,3.0,0.0,0.0,0.0,7.0,2
2023,CLEAR,4.0,3.0,1.0,0.0,0.0,8.0,1
2023,CLEAR,4.0,4.0,1.0,0.0,0.0,9.0,1
2023,CLEAR,5.0,0.0,0.0,0.0,0.0,5.0,2
2023,CLEAR,5.0,1.0,0.0,0.0,0.0,6.0,1
2023,CLEAR,8.0,0.0,0.0,0.0,0.0,8.0,1
2023,CLEAR,10.0,0.0,0.0,0.0,0.0,10.0,1
2023,CLOUDY/OVERCAST,0.0,0.0,0.0,0.0,0.0,0.0,2108
2023,CLOUDY/OVERCAST,0.0,0.0,0.0,1.0,0.0,1.0,102
2023,CLOUDY/OVERCAST,0.0,0.0,0.0,2.0,0.0,2.0,25
2023,CLOUDY/OVERCAST,0.0,0.0,0.0,3.0,0.0,3.0,7
2023,CLOUDY/OVERCAST,0.0,0.0,0.0,4.0,0.0,4.0,1
2023,CLOUDY/OVERCAST,0.0,1.0,0.0,0.0,0.0,1.0,151
2023,CLOUDY/OVERCAST,0.0,1.0,0.0,1.0,0.0,2.0,5
2023,CLOUDY/OVERCAST,0.0,1.0,0.0,2.0,0.0,3.0,1
2023,CLOUDY/OVERCAST,0.0,1.0,0.0,3.0,0.0,4.0,1
2023,CLOUDY/OVERCAST,0.0,2.0,0.0,0.0,0.0,2.0,23
2023,CLOUDY/OVERCAST,0.0,2.0,0.0,1.0,0.0,3.0,2
2023,CLOUDY/OVERCAST,0.0,2.0,0.0,9.0,0.0,11.0,1
2023,CLOUDY/OVERCAST,0.0,3.0,0.0,0.0,0.0,3.0,9
2023,CLOUDY/OVERCAST,1.0,0.0,0.0,0.0,0.0,1.0,32
2023,CLOUDY/OVERCAST,1.0,1.0,0.0,0.0,0.0,2.0,6
2023,CLOUDY/OVERCAST,1.0,1.0,0.0,1.0,0.0,3.0,1
2023,CLOUDY/OVERCAST,2.0,0.0,0.0,0.0,0.0,2.0,1
2023,CLOUDY/OVERCAST,3.0,0.0,0.0,0.0,0.0,3.0,1
2023,CLOUDY/OVERCAST,4.0,0.0,0.0,0.0,0.0,4.0,2
2023,FOG/SMOKE/HAZE,0.0,0.0,0.0,0.0,0.0,0.0,97
2023,FOG/SMOKE/HAZE,0.0,0.0,0.0,1.0,0.0,1.0,10
2023,FOG/SMOKE/HAZE,0.0,0.0,0.0,4.0,0.0,4.0,1
2023,FOG/SMOKE/HAZE,0.0,0.0,1.0,0.0,0.0,1.0,1
2023,FOG/SMOKE/HAZE,0.0,1.0,0.0,0.0,0.0,1.0,8
2023,FOG/SMOKE/HAZE,0.0,2.0,0.0,0.0,0.0,2.0,2
2023,FOG/SMOKE/HAZE,0.0,3.0,0.0,0.0,0.0,3.0,1
2023,FOG/SMOKE/HAZE,1.0,0.0,0.0,0.0,0.0,1.0,1
2023,FOG/SMOKE/HAZE,1.0,1.0,0.0,0.0,0.0,2.0,1
2023,FOG/SMOKE/HAZE,1.0,2.0,0.0,0.0,0.0,3.0,1
2023,FOG/SMOKE/HAZE,2.0,0.0,0.0,0.0,0.0,2.0,1
2023,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,0.0,0.0,0.0,195
2023,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,1.0,0.0,1.0,7
2023,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,2.0,0.0,2.0,3
2023,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,0.0,0.0,1.0,20
2023,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,2.0,0.0,3.0,1
2023,FREEZING RAIN/DRIZZLE,0.0,2.0,0.0,0.0,0.0,2.0,6
2023,FREEZING RAIN/DRIZZLE,0.0,3.0,0.0,0.0,0.0,3.0,1
2023,FREEZING RAIN/DRIZZLE,0.0,5.0,0.0,0.0,0.0,5.0,1
2023,FREEZING RAIN/DRIZZLE,1.0,0.0,0.0,0.0,0.0,1.0,1
2023,FREEZING RAIN/DRIZZLE,1.0,1.0,0.0,0.0,0.0,2.0,1
2023,FREEZING RAIN/DRIZZLE,2.0,0.0,0.0,0.0,0.0,2.0,1
2023,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,174
2023,OTHER,0.0,0.0,0.0,1.0,0.0,1.0,10
2023,OTHER,0.0,0.0,0.0,2.0,0.0,2.0,2
2023,OTHER,0.0,0.0,0.0,3.0,0.0,3.0,2
2023,OTHER,0.0,1.0,0.0,0.0,0.0,1.0,10
2023,OTHER,0.0,2.0,0.0,0.0,0.0,2.0,5
2023,OTHER,0.0,2.0,0.0,1.0,0.0,3.0,1
2023,OTHER,0.0,3.0,0.0,0.0,0.0,3.0,3
2023,OTHER,1.0,0.0,0.0,0.0,0.0,1.0,2
2023,OTHER,2.0,0.0,0.0,0.0,0.0,2.0,2
2023,RAIN,0.0,0.0,0.0,0.0,0.0,0.0,5950
2023,RAIN,0.0,0.0,0.0,1.0,0.0,1.0,345
2023,RAIN,0.0,0.0,0.0,2.0,0.0,2.0,68
2023,RAIN,0.0,0.0,0.0,3.0,0.0,3.0,18
2023,RAIN,0.0,0.0,0.0,4.0,0.0,4.0,6
2023,RAIN,0.0,0.0,0.0,5.0,0.0,5.0,4
2023,RAIN,0.0,0.0,1.0,0.0,0.0,1.0,11
2023,RAIN,0.0,1.0,0.0,0.0,0.0,1.0,592
2023,RAIN,0.0,1.0,0.0,1.0,0.0,2.0,12
2023,RAIN,0.0,1.0,0.0,2.0,0.0,3.0,2
2023,RAIN,0.0,1.0,0.0,3.0,0.0,4.0,3
2023,RAIN,0.0,1.0,0.0,4.0,0.0,5.0,1
2023,RAIN,0.0,1.0,1.0,0.0,0.0,2.0,1
2023,RAIN,0.0,2.0,0.0,0.0,0.0,2.0,126
2023,RAIN,0.0,2.0,0.0,1.0,0.0,3.0,5
2023,RAIN,0.0,2.0,0.0,2.0,0.0,4.0,2
2023,RAIN,0.0,3.0,0.0,0.0,0.0,3.0,37
2023,RAIN,0.0,3.0,0.0,1.0,0.0,4.0,4
2023,RAIN,0.0,3.0,0.0,2.0,0.0,5.0,1
2023,RAIN,0.0,4.0,0.0,0.0,0.0,4.0,14
2023,RAIN,0.0,5.0,0.0,0.0,0.0,5.0,3
2023,RAIN,0.0,6.0,0.0,0.0,0.0,6.0,1
2023,RAIN,0.0,7.0,0.0,0.0,0.0,7.0,1
2023,RAIN,1.0,0.0,0.0,0.0,0.0,1.0,96
2023,RAIN,1.0,0.0,0.0,1.0,0.0,2.0,3
2023,RAIN,1.0,1.0,0.0,0.0,0.0,2.0,7
2023,RAIN,1.0,1.0,0.0,1.0,0.0,3.0,2
2023,RAIN,1.0,1.0,1.0,0.0,0.0,3.0,1
2023,RAIN,1.0,2.0,0.0,0.0,0.0,3.0,3
2023,RAIN,1.0,4.0,0.0,0.0,0.0,5.0,1
2023,RAIN,2.0,0.0,0.0,0.0,0.0,2.0,9
2023,RAIN,2.0,0.0,0.0,1.0,0.0,3.0,1
2023,RAIN,2.0,1.0,0.0,0.0,0.0,3.0,1
2023,RAIN,3.0,0.0,0.0,0.0,0.0,3.0,3
2023,RAIN,3.0,1.0,0.0,0.0,0.0,4.0,1
2023,RAIN,4.0,0.0,0.0,0.0,0.0,4.0,1
2023,RAIN,5.0,0.0,0.0,0.0,0.0,5.0,1
2023,SEVERE CROSS WIND GATE,0.0,0.0,0.0,0.0,0.0,0.0,4
2023,SEVERE CROSS WIND GATE,0.0,1.0,0.0,0.0,0.0,1.0,1
2023,SLEET/HAIL,0.0,0.0,0.0,0.0,0.0,0.0,58
2023,SLEET/HAIL,0.0,0.0,0.0,1.0,0.0,1.0,4
2023,SLEET/HAIL,0.0,0.0,0.0,2.0,0.0,2.0,2
2023,SLEET/HAIL,0.0,1.0,0.0,0.0,0.0,1.0,4
2023,SLEET/HAIL,0.0,1.0,0.0,1.0,0.0,2.0,1
2023,SLEET/HAIL,0.0,2.0,0.0,0.0,0.0,2.0,2
2023,SNOW,0.0,0.0,0.0,0.0,0.0,0.0,1461
2023,SNOW,0.0,0.0,0.0,1.0,0.0,1.0,54
2023,SNOW,0.0,0.0,0.0,2.0,0.0,2.0,6
2023,SNOW,0.0,0.0,0.0,3.0,0.0,3.0,2
2023,SNOW,0.0,0.0,0.0,4.0,0.0,4.0,1
2023,SNOW,0.0,0.0,1.0,0.0,0.0,1.0,3
2023,SNOW,0.0,1.0,0.0,0.0,0.0,1.0,95
2023,SNOW,0.0,1.0,0.0,1.0,0.0,2.0,2
2023,SNOW,0.0,2.0,0.0,0.0,0.0,2.0,16
2023,SNOW,0.0,2.0,0.0,1.0,0.0,3.0,1
2023,SNOW,0.0,3.0,0.0,0.0,0.0,3.0,6
2023,SNOW,0.0,4.0,0.0,0.0,0.0,4.0,4
2023,SNOW,1.0,0.0,0.0,0.0,0.0,1.0,12
2023,SNOW,1.0,0.0,0.0,1.0,0.0,2.0,1
2023,SNOW,1.0,0.0,0.0,2.0,0.0,3.0,1
2023,SNOW,1.0,1.0,0.0,0.0,0.0,2.0,2
2023,SNOW,1.0,1.0,0.0,3.0,0.0,5.0,1
2023,SNOW,1.0,3.0,0.0,0.0,0.0,4.0,1
2023,SNOW,2.0,1.0,0.0,0.0,0.0,3.0,3
2023,SNOW,2.0,2.0,0.0,0.0,0.0,4.0,1
2023,SNOW,5.0,0.0,0.0,0.0,0.0,5.0,1
2023,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,7055
2023,UNKNOWN,0.0,0.0,0.0,1.0,0.0,1.0,119
2023,UNKNOWN,0.0,0.0,0.0,2.0,0.0,2.0,22
2023,UNKNOWN,0.0,0.0,0.0,3.0,0.0,3.0,3
2023,UNKNOWN,0.0,0.0,0.0,5.0,0.0,5.0,1
2023,UNKNOWN,0.0,0.0,1.0,0.0,0.0,1.0,3
2023,UNKNOWN,0.0,1.0,0.0,0.0,0.0,1.0,147
2023,UNKNOWN,0.0,1.0,0.0,1.0,0.0,2.0,4
2023,UNKNOWN,0.0,1.0,0.0,2.0,0.0,3.0,1
2023,UNKNOWN,0.0,2.0,0.0,0.0,0.0,2.0,19
2023,UNKNOWN,0.0,2.0,0.0,1.0,0.0,3.0,1
2023,UNKNOWN,0.0,3.0,0.0,0.0,0.0,3.0,6
2023,UNKNOWN,0.0,4.0,0.0,0.0,0.0,4.0,3
2023,UNKNOWN,1.0,0.0,0.0,0.0,0.0,1.0,24
2023,UNKNOWN,1.0,2.0,0.0,0.0,0.0,3.0,1
2023,UNKNOWN,2.0,0.0,0.0,0.0,0.0,2.0,2
